Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,trans_desc,TSVD_0,TSVD_1,TSVD_2,TSVD_3,TSVD_4,TSVD_5,TSVD_6,TSVD_7,TSVD_8,TSVD_9,desc_len
2,N/a,3,299,0,3,5,7,0,1,2,2,2,2,1,6,0,41326,8c617535964614d002f08cc348b5b50a,0,The cats no longer for adoption :) they are now have new home.thanks petfiner!,b7d0d52dd,1.0,The cats no longer for adoption :) they are now have new home.thanks petfiner!,0.2938537225948975,0.22204341381894327,0.07437552624498452,0.03286852934429928,-0.23835896553349584,-0.1594514694972354,0.008537460345122195,0.06745878830788463,0.0910225541035969,0.04161759142502387,14
2,Baby Kitten,4,299,0,2,1,7,0,1,1,2,2,3,1,1,0,41326,8c617535964614d002f08cc348b5b50a,0,"This little kitty come our doorstep asking for food. Sadly we can't keep him. We have too many cat our own. Please help us find this kitten a good nice home. He is very shy but also playful. Im sure he will be very lovely and fun to be with when he found her forever home. he have a very nice colour marking, black on the top and black on her tail",21e2dc73a,5.0,"This little kitty come our doorstep asking for food. Sadly we can't keep him. We have too many cat our own. Please help us find this kitten a good nice home. He is very shy but also playful. Im sure he will be very lovely and fun to be with when he found her forever home. he have a very nice colour marking, black on the top and black on her tail",0.34764931225433626,-0.1349969185718391,0.13324183426728167,0.03478395242502492,-0.04141450665845843,-0.10987624402957118,-0.047162160974020845,0.07326350854219583,0.056292462852312805,-0.16014649952889431,72
1,Papi,30,307,0,1,7,0,0,2,1,1,1,3,1,1,0,41327,79c0204f6102bee4f1385e7305d42b90,0,"Playful, funny and healthy.",c41fbf78d,1.0,"Playful, funny and healthy.",0.1856714273691853,-0.06387044574482331,0.1403684115441957,-0.06678702989020022,0.4106377344243289,-0.1941786766722211,-0.05760689055234409,-0.14837792843156294,0.03815654860443104,-0.09878543098578825,4
1,Mocha,1,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41336,10e5a436b7d4f93acf4d3f245bf4b3a0,0,"Hello, Mocha was abandoned in the park on 1 October , together with her 3 male siblings. By 7pm, her siblings were taken and she was left all alone. We brought her home, cleaned her and brought her to vet for dewormed. According to vet, she is about 4 weeks old. Will bring her for vaccination next week and will pay for her to be spayed. Mocha is very intelligent and very trainable and loves companionship, unfortunately due to our commitments, we do not have time for her. She is left alone for about 20 hours everyday. Will really appreciate it if someone will adopt and provide her with a good loving home. She is such a beautiful loving puppy and really deserves it. Our location is in Johor Bahru city area. Thank you for reading.....",efe45118b,1.0,"Hello, Mocha was abandoned in the park on 1 October , together with her 3 male siblings. By 7pm, her siblings were taken and she was left all alone. We brought her home, cleaned her and brought her to vet for dewormed. According to vet, she is about 4 weeks old. Will bring her for vaccination next week and will pay for her to be spayed. Mocha is very intelligent and very trainable and loves companionship, unfortunately due to our commitments, we do not have time for her. She is left alone for about 20 hours everyday. Will really appreciate it if someone will adopt and provide her with a good loving home. She is such a beautiful loving puppy and really deserves it. Our location is in Johor Bahru city area. Thank you for reading.....",0.36746635110747494,-0.09833660170816313,-0.054584128625746804,0.03649079996885602,-0.058714754151516994,-0.11373331314407269,0.0802844126239077,0.002102128745572095,-0.12353274893284256,0.002700579541496942,136
1,Hailey,38,76,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,e31148349a7bae8c3762a0ee4fa26f19,0,"Hailey is a Dalmatian and she is 3 years old. We brought her back to our home when she was 3 months old. She brought a lot of joy and love to our family. She's active, playful and able to listen to basic commands. We had a baby 18 months ago. Unfortunately, we brought our baby for an allergy test recently and he's tested very positive which is highly allergic to dogs. My baby has been suffering from eczema since birth. Finally, after this blood test, we have no choice but to give Hailey to a better home. We hope to find a home that will provide her with love and care!",cfb14aad7,3.0,"Hailey is a Dalmatian and she is 3 years old. We brought her back to our home when she was 3 months old. She brought a lot of joy and love to our family. She's active, playful and able to listen to basic commands. We had a baby 18 months ago. Unfortunately, we brought our baby for an allergy test recently and he's tested very positive which is highly allergic to dogs. My baby has been suffering from eczema since birth. Finally, after this blood test, we have no choice but to give Hailey to a better home. We hope to find a home that will provide her with love and care!",0.3960581413340595,-0.13564987829665923,0.0024848128875389433,-0.05734569920822053,-0.020124223601823716,-0.1614537734410426,0.09406689916000717,0.01975332247781856,-0.142109707613291,0.10077837080035414,112
1,Puppies In Need Of A Home!,1,307,0,3,1,2,7,2,2,2,2,2,1,5,0,41326,9527c43b5d62c8fc53fef67d926a051a,0,"A stray mother dog at my neighbourhood's guardhouse recently gave birth to a litter of pups. There are about 5-6 of them, all slightly less than 1 month old. Currently they are being taken care of by the neighbourhood guard(s) but they definitely need a proper home as they will grow fast and the guard cannot afford to support/take care of them for too long. When it rains, they don't have proper shelter, and not a very hygienic environment for them too.Am also concerned about dog catchers. So please adopt at least one of these lovely pups in and/or share the info with anyone who is looking for pups to adopt. They need a real home, with roof over their heads, and most importantly, your love. They are located at Bandar Botanic, Klang (Opposite Aeon Bkt Tinggi).",6a40617ef,14.0,"A stray mother dog at my neighbourhood's guardhouse recently gave birth to a litter of pups. There are about 5-6 of them, all slightly less than 1 month old. Currently they are being taken care of by the neighbourhood guard(s) but they definitely need a proper home as they will grow fast and the guard cannot afford to support/take care of them for too long. When it rains, they don't have proper shelter, and not a very hygienic environment for them too.Am also concerned about dog catchers. So please adopt at least one of these lovely pups in and/or share the info with anyone who is looking for pups to adopt. They need a real home, with roof over their heads, and most importantly, your love. They are located at Bandar Botanic, Klang (Opposite Aeon Bkt Tinggi).",0.437468869425149,-0.07944040624407032,-0.15568981752053931,-0.04188283991024305,-0.08679820818015095,0.19930729781824907,0.1287723687439388,0.0850543105439146,0.10126279330282477,-0.011393924736247459,137
2,FatBoy,48,266,0,1,3,7,0,3,1,3,3,3,1,1,0,41326,5093d78da5b1d897cdeb6965388e2ca1,0,The Bully!,c2d496062,1.0,The Bully!,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,2
1,Yasu,24,307,0,2,2,7,0,3,1,1,1,3,1,1,0,41401,7c47aec02085ce71fa0d74890cb4c711,0,"Yasu had been living back of my house street for about 2 weeks before i managed to get her to come into my yard (2 mths now). Happy, friendly & very obedient dog, does not ""mess up"" your yard/garden. Good with or without a leach, very well behaved dog! Loves human, good with other pet & every ready for a good tummy rub. Hope to find her a FOREVER HOME. For More info, you may call/whatapps me on",09f67b429,4.0,"Yasu had been living back of my house street for about 2 weeks before i managed to get her to come into my yard (2 mths now). Happy, friendly & very obedient dog, does not ""mess up"" your yard/garden. Good with or without a leach, very well behaved dog! Loves human, good with other pet & every ready for a good tummy rub. Hope to find her a FOREVER HOME. For More info, you may call/whatapps me on",0.3708522863786491,-0.06634231956557698,-0.25173238963167777,-0.3200577731802958,-0.05978798967342258,0.015209564794995675,-0.11045173408161842,-0.047864706598735984,0.009682844995052607,-0.07258704796211672,78
2,Skinny,1,283,0,2,1,7,0,2,2,2,2,3,2,1,0,41326,794d76cf749f6ac9b49800deeb314881,0,Abandoned kitten looking for a permanent home. Slight infection on both eyes. Very cute and playful. Kitten is currently very thin as abandoned and not properly fed. Please consider adopting this cute little baby and give her a 2nd chance in life.,f1956e0e9,1.0,Abandoned kitten looking for a permanent home. Slight infection on both eyes. Very cute and playful. Kitten is currently very thin as abandoned and not properly fed. Please consider adopting this cute little baby and give her a 2nd chance in life.,0.29068530708483065,-0.10183117267083483,0.11830184601353488,0.10826647894201666,0.2143444114419488,-0.18996485519795386,-0.061366944217219783,0.23596983839084681,0.28998718820331837,0.0789071021057998,42
1,Milo~,2,307,0,2,3,0,0,2,2,1,1,3,1,1,0,41326,794d76cf749f6ac9b49800deeb314881,0,"Friendly, Beautiful Puppy for Adoption! Cute chubby puppy looking for a forever home. Playful with other dogs and gets along well with cats. Puppy has been vaccinated and de-wormed. Starter pack with the following items will be sponsored upon successful adoption: 1. 2 bowls 2. Kibbles 3. Leash 4. Collar Thank You.",abb35cc95,12.0,"Friendly, Beautiful Puppy for Adoption! Cute chubby puppy looking for a forever home. Playful with other dogs and gets along well with cats. Puppy has been vaccinated and de-wormed. Starter pack with the following items will be sponsored upon successful adoption: 1. 2 bowls 2. Kibbles 3. Leash 4. Collar Thank You.",0.3994909506995558,0.21704080176674945,-0.12668811996182058,0.22331080447594448,0.13010853720304932,-0.21439922044748455,-0.16172056016457834,-0.2940482397921191,0.04161363919890774,-0.04248269302217441,52
2,Angel,0,265,0,2,7,0,0,2,2,2,2,3,1,1,0,41326,794d76cf749f6ac9b49800deeb314881,0,"A few days old kitten(eyes not open) was left in front of my parent's home back in Penang on the 1st of February . Parents are currently taking care of the kitten. Those who are interested to adopt, please do give me a ring and i will help to transport this cute little baby to the adopter's location. Thank you.",eeee093ac,1.0,"A few days old kitten(eyes not open) was left in front of my parent's home back in Penang on the 1st of February . Parents are currently taking care of the kitten. Those who are interested to adopt, please do give me a ring and i will help to transport this cute little baby to the adopter's location. Thank you.",0.35995951811480953,-0.06047466567044603,0.0971023237867464,0.16948326546552872,0.12745456096766222,0.025505490456109392,0.062288760505988944,0.3649546904378009,0.053987994674483314,0.06943816261334822,60
2,,2,263,266,2,3,6,7,1,1,2,2,2,1,1,0,41401,7bc9e75de2c9ebe38b55220b27294f0b,0,"a female kitten which I found few days ago. She was hiding in a car tyre .I heard her calling, found her, took her home. I supposed whe was in that spot for quite long when I rescued her she was wobbly when she walks. She's now much more active and healthy though she's still very tiny and still needs lots of love. Vaccinations and spaying fees are to be borne by adoptee when the time is right.",45bf455e3,5.0,"a female kitten which I found few days ago. She was hiding in a car tyre .I heard her calling, found her, took her home. I supposed whe was in that spot for quite long when I rescued her she was wobbly when she walks. She's now much more active and healthy though she's still very tiny and still needs lots of love. Vaccinations and spaying fees are to be borne by adoptee when the time is right.",0.3132393086559955,-0.09591853065949409,0.10142065953052032,-0.039691000035046116,0.1285092090430133,-0.13318775559558446,0.07131877457650218,0.13864546848615517,-0.06069379850376985,-0.020181225784829927,78
2,Mischief,2,254,266,2,2,6,7,1,2,2,2,2,1,1,0,41401,7bc9e75de2c9ebe38b55220b27294f0b,0,"Mischief is a female kitten which I found few days ago. She was hiding in a car tyre .I heard her calling, found her, took her home. I supposed whe was in that spot for quite long when I rescued her she was wobbly when she walks. She's now much more active and healthy though she's still very tiny and still needs lots of love. Vaccinations and spaying fees are to be borne by adoptee when the time is right.",c7f8ad518,0.0,"Mischief is a female kitten which I found few days ago. She was hiding in a car tyre .I heard her calling, found her, took her home. I supposed whe was in that spot for quite long when I rescued her she was wobbly when she walks. She's now much more active and healthy though she's still very tiny and still needs lots of love. Vaccinations and spaying fees are to be borne by adoptee when the time is right.",0.3132393086559955,-0.09591853065949409,0.10142065953052032,-0.039691000035046116,0.1285092090430133,-0.13318775559558446,0.07131877457650218,0.13864546848615517,-0.06069379850376985,-0.020181225784829927,80
1,Happy,14,307,0,1,5,0,0,2,1,1,1,1,1,1,180,41326,5f76799eba78bafe322c8269804894e8,0,"#Happy followed me home when I was cycling around the neighbourhood. He is spayed, neutered, vaccinated and dewormed. He is always Happy! He is trained to sit and Hi-5. He loves to play...fun with people. Contact & WhatsApp me at. Location: Subang Jaya(Selangor) *RM donation for food and veterinary costs.",a9d1a6dfd,4.0,"#Happy followed me home when I was cycling around the neighbourhood. He is spayed, neutered, vaccinated and dewormed. He is always Happy! He is trained to sit and Hi-5. He loves to play...fun with people. Contact & WhatsApp me at. Location: Subang Jaya(Selangor) *RM donation for food and veterinary costs.",0.25214901954306923,-0.047456590460838374,0.040945574513666684,0.011049503785932984,0.0012952317941868827,-0.023659038604308274,-0.07657954787968654,0.056224022615790084,-0.1593105616400138,0.007381403069610778,50
1,Blessing,12,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,5f76799eba78bafe322c8269804894e8,0,#Blessing came to my house in February. She was given vaccination and dewormed. The vet has verified her to be healthy. She is friendly and fun with people. She is trained to sit with Hi-5. Do contact me or whatsApp at to adopt #Blessing. Location: Subang Jaya,8d17c2e15,3.0,#Blessing came to my house in February. She was given vaccination and dewormed. The vet has verified her to be healthy. She is friendly and fun with people. She is trained to sit with Hi-5. Do contact me or whatsApp at to adopt #Blessing. Location: Subang Jaya,0.27809616550028454,-0.023030921262234667,0.022599136739948907,0.0506357454922108,0.11294196275324463,0.13467464525650566,-0.056102651932893426,-0.01876124114992827,-0.16466021344136478,0.05248843296931088,47
1,1 Puppy Awaiting Adoption,2,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41336,3dd1089f25344908838a436c799f667a,0,This puppy rescue last week. We shall bring the puppy for neuter and vaccination before adopt by new owener.Adoption fees: 1 pack of 20KG Dog Food.Please email me if you interested adopt this puppy.,c10e58596,1.0,This puppy rescue last week. We shall bring the puppy for neuter and vaccination before adopt by new owener.Adoption fees: 1 pack of 20KG Dog Food.Please email me if you interested adopt this puppy.,0.3271274934619923,0.1631639712572048,-0.22565476789187805,0.2146582482411697,0.13343359997636042,0.17347803503384115,-0.07635383114025356,-0.05120750966586107,-0.04118772250759722,-0.0674968572291554,34
1,4 Puppies Awaiting Adoption,3,307,307,3,1,2,0,2,2,2,2,2,1,4,0,41336,3dd1089f25344908838a436c799f667a,0,"They are 4 mix breed puppies abandonded by their owner last week.They are at Batu Pahat, Johor currently.if you interested for adopt them, please sms or email to me.i will reply to u all asap.",8cbeb50c2,4.0,"They are 4 mix breed puppies abandonded by their owner last week.They are at Batu Pahat, Johor currently.if you interested for adopt them, please sms or email to me.i will reply to u all asap.",0.23120610661226587,0.022956663820690865,-0.11084663648420774,0.12563723253478085,0.06552592684480275,0.2249002767741525,0.1888272893654786,0.027260791182211735,-0.08985797092950226,0.12350271115944027,35
1,HaHa And BiBi,3,307,0,2,4,6,7,2,1,2,1,2,1,2,0,41336,3dd1089f25344908838a436c799f667a,0,"This is 2 dogs abandoned at Batu Pahat Hawker Centre.we suspect they are mix Husky and Labrador breed. We hope new owner can bring them go to vaccinated and also after 6 month bring them go to vet for neutering. If u interested, please email to me:.",4ec26a042,2.0,"This is 2 dogs abandoned at Batu Pahat Hawker Centre.we suspect they are mix Husky and Labrador breed. We hope new owner can bring them go to vaccinated and also after 6 month bring them go to vet for neutering. If u interested, please email to me:.",0.2295533115164805,-0.031978696375862634,-0.038324431857465195,-0.03582783171836757,-0.02057146887657082,0.0555195231321779,0.07057586158257943,0.08548721030528111,-0.11713527327371695,0.059630653198412834,47
1,2 Puppies Awaiting Adoption,3,307,0,2,1,2,0,2,1,2,2,1,1,2,0,41336,3dd1089f25344908838a436c799f667a,0,"2 neuter female awaiting adoption.i hope new owner can bring puppy go to vaccination when they adopt the puppies.adoption fees: 1 pack 20KG dog food.please email or sms to me. Facebook user please reply from this pages.click ""like"" before view the pages.",53deadf42,2.0,"2 neuter female awaiting adoption.i hope new owner can bring puppy go to vaccination when they adopt the puppies.adoption fees: 1 pack 20KG dog food.please email or sms to me. Facebook user please reply from this pages.click ""like"" before view the pages.",0.38967234703127634,0.32220625586687013,-0.1093829189407027,-0.012779857721716244,0.019594342739801415,0.09634296249644339,0.12876299589205942,0.0065490429563723924,-0.01934916706667696,0.0784328018742052,42
1,Hazel,2,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41330,9470a4449d501ec63b3af19f2d8a7634,0,"Hazel was rescued from a back lane all wet and scared. She is a healthy puppy. Got her checked out at the vet's. She has already gotten her first vaccination. Subsequent vaccinations would be free provided she is brought, together with her pet vaccination certificate, to JR Veterinary Centre in Ipoh Garden South, Ipoh. She is a playful (but then, all puppies are playful) and loving puppy. An energetic and alert little bundle of fur. She is a clever little thing too. Unless, it is the middle of the night and everyone is sleeping or it is raining heavily, she would cry to be let out whenever she wants to poo or pee (already toilet trained by Mother Nature). She is on solids as the vet has given the go ahead to put Hazel on a solid diet. As you can see from the photos, Hazel has beautiful big round eyes that looked like they have been lined with black eye liner by Mother Nature. I would actually like to keep her but I have to take into account the interests of the people around me, so..... And I do not want to turn her out into the streets again. Seems such a cruel thing to do. (.)Today, we started teaching Hazel some basic instructions. Happy to say that she can easily understand simple instructions like ""come"", ""sit"" and ""shake hand"". Obedient when she is not in her playful mood. We also discovered that Hazel loves anything that is pink in colour. She also likes to rub herself against a person's legs like a cat. (.) Today, Hazel barked at a stranger for the first time instead of running to hide like she did previously. (.) Today, a very nice young man came to take Hazel home. God bless him and his family.",79e34f277,6.0,"Hazel was rescued from a back lane all wet and scared. She is a healthy puppy. Got her checked out at the vet's. She has already gotten her first vaccination. Subsequent vaccinations would be free provided she is brought, together with her pet vaccination certificate, to JR Veterinary Centre in Ipoh Garden South, Ipoh. She is a playful (but then, all puppies are playful) and loving puppy. An energetic and alert little bundle of fur. She is a clever little thing too. Unless, it is the middle of the night and everyone is sleeping or it is raining heavily, she would cry to be let out whenever she wants to poo or pee (already toilet trained by Mother Nature). She is on solids as the vet has given the go ahead to put Hazel on a solid diet. As you can see from the photos, Hazel has beautiful big round eyes that looked like they have been lined with black eye liner by Mother Nature. I would actually like to keep her but I have to take into account the interests of the people around me, so..... And I do not want to turn her out into the streets again. Seems such a cruel thing to do. (.)Today, we started teaching Hazel some basic instructions. Happy to say that she can easily understand simple instructions like ""come"", ""sit"" and ""shake hand"". Obedient when she is not in her playful mood. We also discovered that Hazel loves anything that is pink in colour. She also likes to rub herself against a person's legs like a cat. (.) Today, Hazel barked at a stranger for the first time instead of running to hide like she did previously. (.) Today, a very nice young man came to take Hazel home. God bless him and his family.",0.4081580472833383,-0.10403837672651663,0.10672764833477459,-0.04274918765437667,0.15255134938936354,-0.06424054770692933,0.052437371998852414,-0.11709321311115867,-0.0743246973582971,0.0813087299448395,303
1,Hak Pow (Black Panther),1,307,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,fd581b23f07caf8378994066284d2846,0,NEED A RESPONSIBLE PET ADOPTER. I WILL CONSTANTLY CHECK ON HAKPOW TO ENSURE HIS WELLFARE IS TAKEN CARE OF** ** ADOPTER MUST NOT ADOPT FOR HOME SECURITY. You can buy alarm system. Dog is to be love and cared for. Male puppy 1 months++ Rescued since winter solstice Black+white paws markings Dewormed,e008f1cc2,4.0,NEED A RESPONSIBLE PET ADOPTER. I WILL CONSTANTLY CHECK ON HAKPOW TO ENSURE HIS WELLFARE IS TAKEN CARE OF** ** ADOPTER MUST NOT ADOPT FOR HOME SECURITY. You can buy alarm system. Dog is to be love and cared for. Male puppy 1 months++ Rescued since winter solstice Black+white paws markings Dewormed,0.3996363210679343,-0.024229129059805503,-0.11633245558776839,0.006319711753026245,0.07300628749676474,0.08626753241769251,0.12618204069633618,0.009385736167173891,-0.1319907942513343,-0.07268458676304398,52
2,Chor Yat,6,306,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,26daecee45336d7f9a50f94d16bb3e19,0,Rescued from car engine. Please adopt her if u love cats.,79173c987,1.0,Rescued from car engine. Please adopt her if u love cats.,0.22458532859001465,-0.0843162445061361,0.04401961219436175,0.03521173508717724,-0.03540174954492064,0.12003575045985619,0.07795085386495122,0.034380619779682015,-0.04639045700139826,0.15103812249869705,11
2,Potter Parker,10,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41330,360bee6a42ec2661338ea19dea2c7b99,0,"Potter is the only surviving kitten from a litter of four. He has been coming around the garden for food all this time. Potter has a pretty face, is tame but might be a little shy at first. Overall, he's a healthy tame cat and would make a good pet for anyone wishing to give him love and care. Please leave me a text message if you are unable to reach me through the phone line as I do not carry my handphone with me all the time. I shall reply once I get your message. Thank you.",ddf392ca0,8.0,"Potter is the only surviving kitten from a litter of four. He has been coming around the garden for food all this time. Potter has a pretty face, is tame but might be a little shy at first. Overall, he's a healthy tame cat and would make a good pet for anyone wishing to give him love and care. Please leave me a text message if you are unable to reach me through the phone line as I do not carry my handphone with me all the time. I shall reply once I get your message. Thank you.",0.34741781983006786,-0.10579667323974964,0.24320285588162313,-0.11023774308777567,-0.026804315734738328,0.06824557338666724,-0.016606307141310884,0.12831425625236212,-0.062138295850027885,0.10910361212193655,98
2,,3,266,0,1,4,0,0,1,1,2,2,2,1,1,0,41326,89cad20d75375928d871499db46d8029,0,I WANT TO OPEN ADOPTION FOR 2 KITTEN.AREA SELAYANG.,0df3a3298,2.0,I WANT TO OPEN ADOPTION FOR 2 KITTEN.AREA SELAYANG.,0.20265854057946298,0.3238083435311337,0.17303848750339018,0.0235403974442163,0.03256541935636218,-0.06591798092048855,-0.022400874400426197,0.29871933353817937,0.042284275174134564,0.009439723709957668,9
1,Momo,12,307,0,1,1,0,0,2,2,1,1,1,1,1,0,41326,b1af5fe7ec44397d41983a16bc4d9d3e,0,"He is a very good boy , please adopted him. you will like him ...trust me.",0d7c8ffc5,1.0,"He is a very good boy , please adopted him. you will like him ...trust me.",0.18446170220668404,-0.07684631513508701,-0.02415076183420355,-0.12322339784027142,-0.03549219908240829,-0.039005797938524794,0.04108948080397474,-0.002783004699522441,-0.015378053879037068,0.11015177894070155,16
2,Cow Cat,12,265,0,2,1,7,0,2,2,3,3,3,1,5,0,41401,981af8e66efe3506521147ee081bb378,0,SHE JUST GIVE BIRTH OF 4 KITTENS THEY ARE SUPER CUTE AND HOPING THEY WILL FIND A GREAT HOME THANK YOU .,efd5bec3a,5.0,SHE JUST GIVE BIRTH OF 4 KITTENS THEY ARE SUPER CUTE AND HOPING THEY WILL FIND A GREAT HOME THANK YOU .,0.22834190349903663,-0.05869259170447474,0.07244822946677365,0.06891345873022223,-0.006523027926525897,-0.022633280510597893,0.1390235019048877,-0.0489431355213304,0.3490272847957624,0.0272294276934883,22
1,BABY GIRL,12,307,307,2,1,2,7,2,1,3,1,3,1,1,0,41401,981af8e66efe3506521147ee081bb378,0,FRIENDLY GIRL... FUN TO PLAY WITH ... LOVE TO RUN... NEED A HOME .... NOT SURE ABOUT THE AGE ....,0552678e9,8.0,FRIENDLY GIRL... FUN TO PLAY WITH ... LOVE TO RUN... NEED A HOME .... NOT SURE ABOUT THE AGE ....,0.24232787166025663,-0.10958636775419436,-0.010429581789928163,-0.06557583212849648,-0.05486950301339465,-0.08100131283815812,-0.10740249543909013,-0.06272728759883013,-0.12702383670257741,0.19450461916106138,20
2,Caramel,12,266,0,2,1,5,7,2,2,2,3,3,1,1,0,41401,981af8e66efe3506521147ee081bb378,0,Still available please email me if you like to adopt her Pregnant cat Need a safe home for her and her babies........ Looking for a pet owner.,443f5d934,1.0,Still available please email me if you like to adopt her Pregnant cat Need a safe home for her and her babies........ Looking for a pet owner.,0.36587729701293503,-0.14262856969683718,0.04089210938254828,0.07738859070620706,-0.250746627609779,0.1885979610895283,-0.07224506237252258,-0.024273697034268724,0.07237510158469943,0.09046201042429018,27
1,GOOD BOY,12,307,0,1,1,0,0,2,1,3,3,3,2,1,0,41401,981af8e66efe3506521147ee081bb378,0,PLEASE HELP ME LOOKING FOR A OWNER FOR THIS BOY IF CANT LOOKING FOR A FOSTERER HELP URGENT,81b661d67,5.0,PLEASE HELP ME LOOKING FOR A OWNER FOR THIS BOY IF CANT LOOKING FOR A FOSTERER HELP URGENT,0.18652962919313903,-0.09044451244090329,-0.09294849647562099,0.023048138229555377,-0.13470872843372436,-0.05624098564748587,0.002184693913777647,0.009975002586113248,0.057129695834565654,0.007498206074442355,18
2,Cookie,12,266,0,1,1,2,0,3,2,3,3,3,1,1,0,41401,981af8e66efe3506521147ee081bb378,0,Still available JUST FOUND THIS BIG BOY AND WANTED TO HELP HIM SO GUYS HELP HIM HIS ALONE NO FOOD AND WATER HELP HELP HELP URGENT THANK YOU ....,55eed657a,1.0,Still available JUST FOUND THIS BIG BOY AND WANTED TO HELP HIM SO GUYS HELP HIM HIS ALONE NO FOOD AND WATER HELP HELP HELP URGENT THANK YOU ....,0.11645347720935129,-0.03024216951314739,-0.008030999155842244,-0.015450668659136153,-0.02445971657165683,0.03585958977724196,0.08420607257080726,0.057232262785079466,-0.010505248890401437,0.04759875173677969,29
2,,12,265,0,2,5,6,0,2,2,3,3,3,1,1,0,41401,981af8e66efe3506521147ee081bb378,0,PREGNANT CAT FOUND HER AT THE RESTAURANT AND WANTED TO SAVE HER LIFE AND HOPE SHE WILL FIND A GREAT OWNER AND A GREAT HOME :),a22fc7d1e,2.0,PREGNANT CAT FOUND HER AT THE RESTAURANT AND WANTED TO SAVE HER LIFE AND HOPE SHE WILL FIND A GREAT OWNER AND A GREAT HOME :),0.1936642758936825,-0.08854260095877647,0.059474955801279726,-0.06078400036416295,-0.18628125138240986,0.040024744694793536,-0.061424886002324174,-0.04958129884885665,0.052218890141154106,0.010911162659398295,26
2,Ginger,48,299,0,2,1,3,7,2,2,1,1,1,1,1,0,41327,81faec5277ad51c934e1b20c22db6bbd,0,"Ginger is a very 'manja'& playful cat. She has a beautiful patch of black & gold/brown colouring all over her back and the rest of her is snowy white. She has a sweet & cute face and basically bring me & my daughter a lot of joy. She was a stray kitten when we took her home 4 years ago. She stays mainly in the house and loves catching lizards and whatever insects she can find! Sadly, we have put her up for adoption urgently as we are migrating next month. I sincerely hope someone out there can provide a loving home for Ginger and contact me asap. Thankyou.",3fc0ccb82,1.0,"Ginger is a very 'manja'& playful cat. She has a beautiful patch of black & gold/brown colouring all over her back and the rest of her is snowy white. She has a sweet & cute face and basically bring me & my daughter a lot of joy. She was a stray kitten when we took her home 4 years ago. She stays mainly in the house and loves catching lizards and whatever insects she can find! Sadly, we have put her up for adoption urgently as we are migrating next month. I sincerely hope someone out there can provide a loving home for Ginger and contact me asap. Thankyou.",0.42035546254614525,0.0059539406964728495,0.15738845977968582,0.04958540182474005,-0.02594437735809317,-0.10145753519409077,-0.0711326073160179,0.040988171621700896,0.08850536438139758,-0.009612916668452291,109
1,Miniature Pinscher - Tinkerbell,5,102,0,2,2,0,0,1,1,3,3,3,1,1,0,41326,86ad3fe0319a3098d0e4ce2aabf0ad30,0,Tinkerbell was rescued yesterday nearby Puncak Jalil. He is smaller than my cat Fluffy! Please help this little girl find her owner or contact me for adoption. Thank you. Xxx,4518830bc,7.0,Tinkerbell was rescued yesterday nearby Puncak Jalil. He is smaller than my cat Fluffy! Please help this little girl find her owner or contact me for adoption. Thank you. Xxx,0.3325965679607578,0.1782347024641165,0.09452314610990228,0.07005177431367954,-0.16180770493520885,0.06774149234950595,-0.0732251700423446,-0.010359137977440796,-0.05084438455063612,0.1707786746574648,30
1,Mojo & Jojo,3,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41326,86ad3fe0319a3098d0e4ce2aabf0ad30,0,"Introducing Mojo & Jojo who we rescued but can't keep. They are up for adoption, so if you are interested please don't hesitate to let us know. :)",a637964c7,4.0,"Introducing Mojo & Jojo who we rescued but can't keep. They are up for adoption, so if you are interested please don't hesitate to let us know. :)",0.20816623267460133,0.2430209053980791,0.015697471159364033,0.05929529776079513,-0.021286749306499413,0.012895912795940436,0.006949437467639844,0.02170927200457995,-0.05727254408660001,0.05229040602641663,28
1,M&M,3,307,307,2,1,2,0,2,1,2,2,2,1,2,0,41326,86ad3fe0319a3098d0e4ce2aabf0ad30,0,"Introducing M & M who my neighbor, Mr. Brandon rescued but can't keep. They are up for adoption, so if you are interested please don't hesitate to let him know. :)",ed1253304,1.0,"Introducing M & M who my neighbor, Mr. Brandon rescued but can't keep. They are up for adoption, so if you are interested please don't hesitate to let him know. :)",0.20816623267460133,0.2430209053980791,0.015697471159364033,0.05929529776079513,-0.021286749306499413,0.012895912795940436,0.006949437467639844,0.02170927200457995,-0.05727254408660001,0.05229040602641663,31
